YYYYMMDD,VWID,VWI,EWID,EWI,SP500,YYYY,day
19270622,0.000197,0.000167,0.001359,0.001337,,1927,3
19270623,-0.008544,-0.008607,-0.010331,-0.01058,,1927,4
19270624,0.00145,0.000948,0.00179,0.001404,,1927,5
19270625,-0.00089,-0.00089,-0.000994,-0.000994,,1927,6
19270627,-0.012048,-0.012097,-0.015289,-0.015311,,1927,1
19270628,0.002633,0.002633,0.00082,0.00082,,1927,2
19270629,0.000252,0.000252,0.000316,0.000316,,1927,3
19270630,-0.000872,-0.001451,-0.001429,-0.002035,,1927,4
19270701,0.006773,0.006272,0.007168,0.006814,,1927,5
19270702,0.005604,0.005604,0.006605,0.006605,,1927,6
19270705,0.008452,0.008377,0.006381,0.006205,,1927,2
19270706,0.006174,0.006174,0.009875,0.009875,,1927,3
19270707,-0.002334,-0.002345,0.000697,0.000649,,1927,4
19270708,-0.001611,-0.001759,-0.002975,-0.003113,,1927,5
19270709,0.001781,0.001781,0.002211,0.002211,,1927,6
19270711,0.004153,0.004008,0.001748,0.001666,,1927,1
19270712,0.003387,0.003367,0.003632,0.003616,,1927,2
19270713,0.002706,0.002704,0.002753,0.002745,,1927,3
19270714,0.004181,0.00406,0.002136,0.001986,,1927,4
19270715,0.002706,0.002188,0.004071,0.003525,,1927,5
19270716,0.001777,0.001777,0.004558,0.004558,,1927,6
19270718,0.00193,0.001837,0.001008,0.000893,,1927,1
19270719,0.002803,0.00279,0.0025,0.002461,,1927,2
19270720,0.004437,0.004124,0.003661,0.003376,,1927,3
19270721,-0.000374,-0.000431,0.001068,0.001014,,1927,4
19270722,-0.000451,-0.000645,-0.00123,-0.001391,,1927,5
19270723,0.00192,0.00192,0.002603,0.002603,,1927,6
19270725,0.004246,0.004246,0.004246,0.004246,,1927,1
19270726,0.002567,0.002567,-0.000393,-0.000393,,1927,2
19270727,0.000732,0.000732,-0.002525,-0.002525,,1927,3
19270728,0.001451,0.001451,-0.000413,-0.000413,,1927,4
19270729,0.004675,0.004554,0.004001,0.003859,,1927,5
19270730,0.004995,0.004995,0.003223,0.003223,,1927,6
19270801,0.005832,0.00554,0.006569,0.006365,,1927,1
19270802,0.006354,0.006354,0.0038,0.0038,,1927,2
19270803,-0.006511,-0.006511,-0.003096,-0.003096,,1927,3
19270804,0.009309,0.00927,0.007013,0.006981,,1927,4
19270805,-0.006076,-0.006213,-0.003421,-0.003588,,1927,5
19270806,-0.001002,-0.001002,0.00011,0.00011,,1927,6
19270808,-0.010609,-0.01063,-0.010517,-0.010531,,1927,1
19270809,0.009518,0.009367,0.008316,0.008296,,1927,2
19270810,0.002521,0.002153,0.003157,0.002985,,1927,3
19270811,-0.010069,-0.010077,-0.009712,-0.009733,,1927,4
19270812,-0.015497,-0.015584,-0.020752,-0.020817,,1927,5
19270813,0.009091,0.009091,0.009257,0.009257,,1927,6
19270815,0.012656,0.012125,0.01309,0.012527,,1927,1
19270816,0.006166,0.006156,0.007085,0.007065,,1927,2
19270817,0.003093,0.003091,0.004891,0.00488,,1927,3
19270818,0.000593,0.000582,-0.00074,-0.000788,,1927,4
19270819,0.001641,0.000875,0.000444,0.000171,,1927,5
19270820,0.003587,0.003587,0.004634,0.004634,,1927,6
19270822,0.003547,0.003448,0.002351,0.002275,,1927,1
19270823,0.000691,0.000689,0.000817,0.000807,,1927,2
19270824,0.001939,0.001939,0.003271,0.003271,,1927,3
19270825,0.000303,0.000009,-0.002144,-0.00224,,1927,4
19270826,0.002415,0.002231,-0.001029,-0.001086,,1927,5
19270827,-0.001173,-0.001173,-0.000545,-0.000545,,1927,6
19270829,-0.000205,-0.000205,-0.001237,-0.001237,,1927,1
19270830,-0.000204,-0.000207,-0.002213,-0.002237,,1927,2
19270831,-0.004624,-0.005615,-0.005376,-0.005642,,1927,3
19270901,0.007955,0.007677,0.006955,0.006683,,1927,4
19270902,0.00582,0.005432,0.005889,0.005717,,1927,5
19270903,0.0051,0.0051,0.006504,0.006504,,1927,6
19270906,0.008978,0.008774,0.00833,0.008275,,1927,2
19270907,0.004492,0.004492,0.0052,0.0052,,1927,3
19270908,0.000212,0.000065,0.002213,0.002114,,1927,4
19270909,-0.006307,-0.006739,-0.006531,-0.006943,,1927,5
19270910,0.004373,0.004373,0.005864,0.005864,,1927,6
19270912,-0.003557,-0.003691,-0.004317,-0.004503,,1927,1
19270913,0.012912,0.012769,0.00891,0.008784,,1927,2
19270914,0.003099,0.002949,0.001281,0.000992,,1927,3
19270915,0.00253,0.002153,-0.00012,-0.000762,,1927,4
19270916,0.000836,0.000539,-0.000539,-0.000905,,1927,5
19270917,-0.002699,-0.002699,-0.002665,-0.002665,,1927,6
19270919,-0.003138,-0.003209,-0.005097,-0.005288,,1927,1
19270920,0.005728,0.004872,0.008078,0.007598,,1927,2
19270921,-0.001341,-0.001341,-0.002043,-0.002043,,1927,3
19270922,-0.011491,-0.011543,-0.009849,-0.010019,,1927,4
19270923,0.005208,0.004886,0.005397,0.005197,,1927,5
19270924,0.006505,0.006505,0.002362,0.002362,,1927,6
19270926,-0.009038,-0.009084,-0.004977,-0.005093,,1927,1
19270927,0.002349,0.002349,-0.000558,-0.000558,,1927,2
19270928,-0.003538,-0.003538,-0.001931,-0.001931,,1927,3
19270929,0.002051,0.002016,0.000681,0.000661,,1927,4
19270930,0.012839,0.012055,0.011554,0.01076,,1927,5
19271001,0.005348,0.005348,0.005099,0.005099,,1927,6
19271003,0.002803,0.00272,0.001631,0.001556,,1927,1
19271004,-0.004227,-0.004237,-0.00427,-0.004303,,1927,2
19271005,-0.002696,-0.002714,-0.003137,-0.003224,,1927,3
19271006,0.0026,0.002586,0.003004,0.002936,,1927,4
19271007,-0.007241,-0.007352,-0.006505,-0.006759,,1927,5
19271008,-0.003173,-0.003173,-0.003573,-0.003573,,1927,6
19271010,-0.005204,-0.005219,-0.009282,-0.009297,,1927,1
19271011,0.00045,0.000345,0.00252,0.002489,,1927,2
19271013,0.006977,0.006713,0.006812,0.006741,,1927,4
19271014,0.000016,-0.000443,0.003217,0.002666,,1927,5
19271015,0.000348,0.000348,0.004013,0.004013,,1927,6
19271017,-0.012522,-0.012534,-0.012518,-0.012581,,1927,1
19271018,0.003547,0.003537,0.001828,0.001808,,1927,2
19271019,-0.007988,-0.00799,-0.005127,-0.005137,,1927,3
19271020,-0.01011,-0.011264,-0.0098,-0.010473,,1927,4
19271021,-0.007439,-0.007502,-0.002138,-0.002242,,1927,5
19271022,-0.006934,-0.006934,-0.005516,-0.005516,,1927,6
19271024,0.003748,0.003632,0.002666,0.002607,,1927,1
19271025,0.01601,0.01601,0.009782,0.009782,,1927,2
19271026,0.000785,0.000785,0.004348,0.004348,,1927,3
19271027,-0.004043,-0.004043,-0.001406,-0.001406,,1927,4
19271028,-0.014447,-0.014667,-0.015248,-0.015317,,1927,5
19271029,-0.004914,-0.004924,-0.005279,-0.005289,,1927,6
19271031,0.007619,0.007571,0.00705,0.006974,,1927,1
19271101,0.000132,-0.000235,0.0025,0.002241,,1927,2
19271102,0.009901,0.009901,0.003497,0.003497,,1927,3
19271103,0.011401,0.011401,0.01134,0.01134,,1927,4
19271104,-0.000183,-0.000326,0.00088,0.000714,,1927,5
19271105,0.005889,0.005889,0.005978,0.005978,,1927,6
19271107,0.006966,0.006952,0.00934,0.009329,,1927,1
19271109,-0.008022,-0.008159,-0.005031,-0.00505,,1927,3
19271110,0.002595,0.002256,0.002262,0.002102,,1927,4
19271111,0.008684,0.00858,0.005171,0.005103,,1927,5
19271112,0.003351,0.003351,0.003288,0.003288,,1927,6
19271114,0.005142,0.005084,0.007723,0.00746,,1927,1
19271115,0.001068,0.000784,0.003537,0.002966,,1927,2
19271116,-0.000352,-0.000374,0.004472,0.004414,,1927,3
19271117,0.001756,0.001737,0.00302,0.002937,,1927,4
19271118,0.006184,0.004281,0.00737,0.007096,,1927,5
19271119,0.002662,0.002662,0.004963,0.004963,,1927,6
19271121,-0.005111,-0.00513,-0.001149,-0.00119,,1927,1
19271122,0.003771,0.003771,0.006572,0.006572,,1927,2
19271123,0.003,0.002982,0.003686,0.003665,,1927,3
19271125,0.002577,0.002144,0.004364,0.004215,,1927,5
19271126,0.000079,0.000079,0.003099,0.003099,,1927,6
19271128,-0.007541,-0.007541,-0.004927,-0.004927,,1927,1
19271129,0.006606,0.006595,0.009598,0.009562,,1927,2
19271130,0.005397,0.004336,0.006051,0.00572,,1927,3
19271201,-0.004711,-0.005237,-0.00354,-0.003876,,1927,4
19271202,0.003715,0.003167,0.002914,0.002684,,1927,5
19271203,0.003321,0.003321,0.002046,0.002046,,1927,6
19271205,-0.003894,-0.003993,-0.0018,-0.001818,,1927,1
19271206,-0.000394,-0.000424,0.00002,-0.000043,,1927,2
19271207,-0.005171,-0.005187,-0.006161,-0.006176,,1927,3
19271208,-0.008489,-0.008489,-0.007663,-0.007663,,1927,4
19271209,0.011549,0.010704,0.011379,0.01102,,1927,5
19271210,0.000679,0.000679,0.004076,0.004076,,1927,6
19271212,0.005986,0.005591,0.009388,0.008953,,1927,1
19271213,0.004177,0.003994,0.00363,0.003513,,1927,2
19271214,-0.003795,-0.00393,-0.004115,-0.004328,,1927,3
19271215,0.005272,0.004783,0.007725,0.007085,,1927,4
19271216,0.006715,0.006037,0.004045,0.003289,,1927,5
19271217,0.000633,0.000633,0.002002,0.002002,,1927,6
19271219,0.003211,0.003147,0.001898,0.001776,,1927,1
19271220,0.000162,-0.000024,-0.001331,-0.001673,,1927,2
19271221,-0.00057,-0.000783,0.002401,0.002214,,1927,3
19271222,-0.000214,-0.000302,-0.001811,-0.002254,,1927,4
19271223,0.002071,0.001918,0.000149,-0.000018,,1927,5
19271224,0.001484,0.001484,0.001535,0.001535,,1927,6
19271227,0.000148,-0.000029,0.001149,0.001076,,1927,2
19271228,-0.005927,-0.005927,-0.007068,-0.007068,,1927,3
19271229,0.00166,0.001657,-0.001148,-0.001178,,1927,4
19271230,0.00423,0.003448,0.012146,0.01151,,1927,5
19271231,0.003246,0.003246,0.004756,0.004756,,1927,6
19280103,0.004586,0.00447,0.009713,0.009639,,1928,2
19280104,-0.001229,-0.001236,0.001216,0.001199,,1928,3
19280105,-0.007224,-0.007252,-0.005866,-0.005966,,1928,4
19280106,0.006768,0.006639,0.009356,0.009193,,1928,5
19280107,0.00112,0.00112,0.002359,0.002359,,1928,6
19280109,-0.008834,-0.008857,-0.006135,-0.006146,,1928,1
19280110,-0.008222,-0.008237,-0.011254,-0.011269,,1928,2
19280111,0.001332,0.00123,0.006913,0.00688,,1928,3
19280112,0.005278,0.005213,0.007124,0.007054,,1928,4
19280113,0.006313,0.005959,0.006879,0.00656,,1928,5
19280114,-0.006691,-0.006691,-0.004914,-0.004914,,1928,6
19280116,-0.00873,-0.008979,-0.009704,-0.010103,,1928,1
19280117,0.00187,0.00187,0.006702,0.006702,,1928,2
19280118,-0.003113,-0.003118,-0.005118,-0.005131,,1928,3
19280119,0.005912,0.00584,0.005578,0.005513,,1928,4
19280120,0.005865,0.005568,0.007878,0.007584,,1928,5
19280121,0.002138,0.002138,0.003838,0.003838,,1928,6
19280123,0.006384,0.006382,0.007572,0.007564,,1928,1
19280124,0.002982,0.00289,0.005789,0.005747,,1928,2
19280125,-0.01047,-0.01047,-0.012153,-0.012153,,1928,3
19280126,0.005409,0.005409,0.007774,0.007774,,1928,4
19280127,0.002766,0.002608,0.001394,0.001345,,1928,5
19280128,-0.004908,-0.004908,-0.002149,-0.002149,,1928,6
19280130,-0.004177,-0.004177,-0.006325,-0.006325,,1928,1
19280131,0.003349,0.003284,0.008119,0.008,,1928,2
19280201,-0.002421,-0.002735,-0.001068,-0.001221,,1928,3
19280202,0.004489,0.004433,0.005823,0.005797,,1928,4
19280203,-0.011326,-0.011394,-0.012453,-0.01257,,1928,5
19280204,0.000569,0.000569,-0.001871,-0.001871,,1928,6
19280206,0.002212,0.002044,0.004863,0.004811,,1928,1
19280207,-0.002863,-0.002863,-0.007334,-0.007334,,1928,2
19280208,0.000855,0.000855,-0.003165,-0.003165,,1928,3
19280209,0.004652,0.004551,0.00447,0.004434,,1928,4
19280210,-0.000732,-0.001041,-0.00216,-0.002279,,1928,5
19280211,0.000079,0.000079,0.002725,0.002725,,1928,6
19280214,-0.003737,-0.003782,-0.000914,-0.000971,,1928,2
19280215,-0.002669,-0.003323,-0.003374,-0.003896,,1928,3
19280216,-0.003044,-0.003063,-0.004783,-0.00484,,1928,4
19280217,-0.016637,-0.017411,-0.021031,-0.021274,,1928,5
19280218,-0.00471,-0.00471,-0.008947,-0.008947,,1928,6
19280220,-0.00155,-0.001618,0.002008,0.001858,,1928,1
19280221,0.010674,0.010581,0.013284,0.013206,,1928,2
19280223,0.002263,0.002261,0.003201,0.003193,,1928,4
19280224,0.003456,0.003054,0.002236,0.002114,,1928,5
19280225,0.001427,0.001427,0.003409,0.003409,,1928,6
19280227,-0.004749,-0.004793,-0.004075,-0.004106,,1928,1
19280228,0.003797,0.003772,0.004636,0.004597,,1928,2
19280229,0.005795,0.005264,0.006621,0.006438,,1928,3
19280301,0.002654,0.00201,0.00315,0.00289,,1928,4
19280302,0.000894,0.000246,-0.000312,-0.000547,,1928,5
19280303,0.004935,0.004935,0.003747,0.003747,,1928,6
19280305,0.006794,0.006784,0.004315,0.004292,,1928,1
19280306,0.004082,0.004082,0.004165,0.004165,,1928,2
19280307,-0.004275,-0.00429,-0.003713,-0.003727,,1928,3
19280308,0.00423,0.004038,0.003739,0.003614,,1928,4
19280309,0.012292,0.012107,0.008346,0.008111,,1928,5
19280310,-0.002402,-0.002402,-0.004764,-0.004764,,1928,6
19280312,0.004517,0.004372,0.002116,0.001869,,1928,1
19280313,-0.003056,-0.003192,-0.001862,-0.00193,,1928,2
19280314,0.001169,0.001097,0.002222,0.002023,,1928,3
19280315,0.007532,0.006615,0.00719,0.006561,,1928,4
19280316,0.009515,0.008988,0.005941,0.005505,,1928,5
19280317,0.002098,0.002098,0.002912,0.002912,,1928,6
19280319,0.001118,0.001021,0.005297,0.005148,,1928,1
19280320,0.004117,0.003959,0.004974,0.004692,,1928,2
19280321,0.008854,0.00884,0.008642,0.008506,,1928,3
19280322,-0.003593,-0.00363,-0.006314,-0.006397,,1928,4
19280323,0.007389,0.007093,0.002189,0.002016,,1928,5
19280324,0.000738,0.000738,-0.000576,-0.000576,,1928,6
19280326,0.009496,0.009439,0.005958,0.005864,,1928,1
19280327,-0.003342,-0.003342,0.00088,0.00088,,1928,2
19280328,0.000303,0.000303,0.004019,0.004019,,1928,3
19280329,0.002111,0.002111,0.004308,0.004308,,1928,4
19280330,0.014955,0.014399,0.012398,0.011913,,1928,5
19280331,-0.005599,-0.005599,-0.002943,-0.002943,,1928,6
19280402,-0.008753,-0.008977,-0.002089,-0.00223,,1928,1
19280403,0.006229,0.006128,0.005937,0.005879,,1928,2
19280404,-0.000705,-0.000727,0.002463,0.002383,,1928,3
19280405,0.011316,0.011234,0.009813,0.009691,,1928,4
19280409,0.003301,0.003276,0.008884,0.008828,,1928,1
19280410,-0.007219,-0.007247,-0.005227,-0.005276,,1928,2
19280411,0.014175,0.014122,0.016815,0.016743,,1928,3
19280412,-0.002553,-0.00261,0.000803,0.000758,,1928,4
19280413,0.014131,0.013802,0.013058,0.012707,,1928,5
19280414,-0.004321,-0.004321,-0.001142,-0.001142,,1928,6
19280416,0.005194,0.005093,0.003661,0.003496,,1928,1
19280417,-0.006457,-0.006467,-0.003949,-0.003966,,1928,2
19280418,0.000282,0.000226,0.001208,0.001161,,1928,3
19280419,0.005792,0.005786,0.010373,0.010341,,1928,4
19280420,-0.013263,-0.013522,-0.013357,-0.013632,,1928,5
19280423,-0.007093,-0.007099,-0.005457,-0.00548,,1928,1
19280424,0.003693,0.003683,0.001621,0.0016,,1928,2
19280425,0.00767,0.007534,0.012885,0.012863,,1928,3
19280426,0.006678,0.006569,0.00923,0.009218,,1928,4
19280427,0.010414,0.010324,0.013122,0.013072,,1928,5
19280428,0.004732,0.004732,0.004992,0.004992,,1928,6
19280430,0.000612,0.000574,0.001276,0.001228,,1928,1
19280501,0.002736,0.00243,0.004145,0.003993,,1928,2
19280502,0.000862,0.000862,0.003437,0.003437,,1928,3
19280503,0.003946,0.003946,0.002787,0.002787,,1928,4
19280504,0.011722,0.011594,0.007123,0.006989,,1928,5
19280507,0.007422,0.007373,0.008969,0.008929,,1928,1
19280508,-0.005598,-0.005713,-0.003861,-0.003874,,1928,2
19280509,0.000536,0.000536,0.001797,0.001797,,1928,3
19280510,-0.001614,-0.001781,0.001869,0.001764,,1928,4
19280511,0.007845,0.007806,0.010539,0.010526,,1928,5
19280514,0.004929,0.004923,0.014068,0.013909,,1928,1
19280515,-0.000466,-0.000965,0.002356,0.001877,,1928,2
19280516,-0.015153,-0.015171,-0.015048,-0.015098,,1928,3
19280517,0.004831,0.004673,0.000679,0.000595,,1928,4
19280518,-0.007061,-0.008317,-0.003115,-0.003207,,1928,5
19280521,-0.011446,-0.011476,-0.004574,-0.004988,,1928,1
19280522,-0.013771,-0.013771,-0.014559,-0.014559,,1928,2
19280523,0.017354,0.017352,0.013995,0.013987,,1928,3
19280524,0.005483,0.005483,0.010187,0.010187,,1928,4
19280525,0.002015,0.001656,0.004413,0.004302,,1928,5
19280528,-0.014659,-0.014684,-0.014196,-0.014214,,1928,1
19280529,0.008862,0.008862,0.005035,0.005035,,1928,2
19280531,0.009393,0.008886,0.012531,0.012285,,1928,4
19280601,0.00356,0.002313,0.001625,0.001246,,1928,5
19280602,0.006349,0.006349,0.007643,0.007643,,1928,6
19280604,-0.018371,-0.018451,-0.0159,-0.015947,,1928,1
19280605,0.002359,0.002339,0.002646,0.0026,,1928,2
19280606,-0.008392,-0.008456,-0.004926,-0.004967,,1928,3
19280607,-0.004847,-0.004863,-0.011162,-0.011191,,1928,4
19280608,-0.013824,-0.014103,-0.016789,-0.017204,,1928,5
19280609,-0.012971,-0.012971,-0.013772,-0.013772,,1928,6
19280611,-0.022928,-0.023057,-0.029403,-0.02957,,1928,1
19280612,-0.023077,-0.023132,-0.039936,-0.039996,,1928,2
19280613,0.031275,0.031149,0.032818,0.032728,,1928,3
19280614,0.009677,0.009547,0.021546,0.021343,,1928,4
19280615,-0.01249,-0.013434,-0.00966,-0.010536,,1928,5
19280616,-0.000032,-0.000032,-0.004066,-0.004066,,1928,6
19280618,-0.020095,-0.020352,-0.018283,-0.018568,,1928,1
19280619,-0.005895,-0.005966,-0.015338,-0.015423,,1928,2
19280620,0.013968,0.013185,0.013434,0.013138,,1928,3
19280621,0.00161,0.001595,0.006395,0.006344,,1928,4
19280622,-0.000237,-0.000342,0.003072,0.00284,,1928,5
19280623,-0.006315,-0.006315,-0.005082,-0.005082,,1928,6
19280625,0.001093,0.001,-0.001854,-0.00193,,1928,1
19280626,0.010066,0.010064,0.009293,0.009266,,1928,2
19280627,0.010141,0.009999,0.011553,0.01151,,1928,3
19280628,0.008241,0.008238,0.007535,0.007519,,1928,4
19280629,0.004996,0.004208,0.00491,0.004318,,1928,5
19280630,0.001387,0.001387,0.002825,0.002825,,1928,6
19280702,-0.011703,-0.011808,-0.012838,-0.012957,,1928,1
19280703,0.016328,0.016293,0.014538,0.014458,,1928,2
19280705,0.009524,0.0095,0.011436,0.011322,,1928,4
19280706,-0.003032,-0.003099,-0.002031,-0.002095,,1928,5
19280707,0.002714,0.002714,0.004842,0.004842,,1928,6
19280709,0.000262,0.000192,0.00001,-0.000022,,1928,1
19280710,-0.0028,-0.002801,-0.004544,-0.004558,,1928,2
19280711,-0.023194,-0.023266,-0.023732,-0.023746,,1928,3
19280712,-0.006277,-0.006368,-0.008305,-0.008373,,1928,4
19280713,0.007097,0.00665,0.007795,0.007332,,1928,5
19280714,-0.000027,-0.000027,0.002521,0.002521,,1928,6
19280716,-0.012227,-0.012445,-0.011991,-0.012368,,1928,1
19280717,0.004656,0.004656,0.001995,0.001995,,1928,2
19280718,0.009027,0.009005,0.006534,0.006496,,1928,3
19280719,-0.001525,-0.001583,0.002134,0.002066,,1928,4
19280720,0.00117,0.000876,0.001562,0.001238,,1928,5
19280721,-0.002253,-0.002253,0.000107,0.000107,,1928,6
19280723,0.006318,0.006317,0.004567,0.004558,,1928,1
19280724,0.000533,0.000446,0.003227,0.003183,,1928,2
19280725,0.004292,0.004292,0.000727,0.000727,,1928,3
19280726,0.002482,0.002482,0.003031,0.003031,,1928,4
19280727,0.007981,0.00783,0.005094,0.005042,,1928,5
19280728,0.002491,0.002491,0.002099,0.002099,,1928,6
19280730,-0.001258,-0.001261,-0.000575,-0.000588,,1928,1
19280731,-0.000816,-0.000867,-0.000005,-0.000096,,1928,2
19280801,0.002616,0.002254,0.002416,0.002265,,1928,3
19280802,-0.004354,-0.004373,-0.004315,-0.004341,,1928,4
19280803,0.002529,0.002414,0.002452,0.002311,,1928,5
19280804,0.002205,0.002205,0.004097,0.004097,,1928,6
19280806,0.007176,0.007146,0.005064,0.005045,,1928,1
19280807,-0.003511,-0.003511,-0.003042,-0.003042,,1928,2
19280808,-0.011027,-0.011185,-0.008653,-0.008681,,1928,3
19280809,0.001235,0.001235,-0.001113,-0.001113,,1928,4
19280810,-0.001932,-0.002243,-0.002316,-0.002445,,1928,5
19280811,0.00133,0.00133,0.003356,0.003356,,1928,6
19280813,-0.000379,-0.000379,0.000457,0.000457,,1928,1
19280814,-0.006299,-0.006315,-0.004419,-0.004451,,1928,2
19280815,0.01389,0.013596,0.009429,0.009016,,1928,3
19280816,0.008045,0.008015,0.008035,0.007961,,1928,4
19280817,0.002873,0.00206,0.001127,0.001018,,1928,5
19280818,0.003037,0.003037,0.005094,0.005094,,1928,6
19280820,0.002294,0.002179,0.002345,0.00224,,1928,1
19280821,0.009954,0.009859,0.005745,0.005602,,1928,2
19280822,0.001421,0.001405,0.002744,0.002724,,1928,3
19280823,0.000223,0.000205,0.00028,0.000263,,1928,4
19280824,0.013724,0.013402,0.012452,0.012392,,1928,5
19280825,0.002865,0.002865,0.002597,0.002597,,1928,6
19280827,-0.002901,-0.002906,-0.001181,-0.001201,,1928,1
19280828,0.006403,0.006379,0.005221,0.005202,,1928,2
19280829,0.002643,0.002643,0.002587,0.002587,,1928,3
19280830,0.003041,0.002728,0.005125,0.005037,,1928,4
19280831,0.011656,0.010782,0.007165,0.006749,,1928,5
19280901,0.002696,0.002696,0.005991,0.005991,,1928,6
19280904,0.004191,0.004163,0.004729,0.004692,,1928,2
19280905,0.004253,0.004192,0.004058,0.003996,,1928,3
19280906,-0.004042,-0.004132,-0.001828,-0.001874,,1928,4
19280907,0.006697,0.006254,0.006781,0.006527,,1928,5
19280908,-0.002959,-0.002959,-0.000557,-0.000557,,1928,6
19280910,-0.003392,-0.003562,-0.00033,-0.00064,,1928,1
19280911,0.006397,0.006335,0.005139,0.005058,,1928,2
19280912,0.003373,0.003223,0.002883,0.002717,,1928,3
19280913,-0.000683,-0.000716,-0.000109,-0.000149,,1928,4
19280914,0.001409,0.000916,0.004778,0.00399,,1928,5
19280915,0.005912,0.005912,0.005721,0.005721,,1928,6
19280917,0.005463,0.00535,0.009093,0.008933,,1928,1
19280918,-0.00681,-0.00695,-0.003385,-0.003457,,1928,2
19280919,-0.000386,-0.000403,0.000801,0.000782,,1928,3
19280920,0.001632,0.000889,0.004497,0.004178,,1928,4
19280921,0.006726,0.006486,0.005665,0.005475,,1928,5
19280922,-0.002416,-0.002416,-0.000459,-0.000459,,1928,6
19280924,0.006423,0.006398,0.004845,0.004788,,1928,1
19280925,-0.000706,-0.000792,0.001081,0.001032,,1928,2
19280926,-0.001149,-0.001149,-0.001473,-0.001473,,1928,3
19280927,-0.012055,-0.012055,-0.011934,-0.011946,,1928,4
19280928,0.000283,-0.000267,-0.002899,-0.003333,,1928,5
19280929,0.010406,0.010406,0.00967,0.00967,,1928,6
19281001,-0.000987,-0.001181,0.00134,0.001109,,1928,1
19281002,-0.004182,-0.004184,-0.004331,-0.004343,,1928,2
19281003,-0.002533,-0.002554,-0.001271,-0.001287,,1928,3
19281004,0.002753,0.002742,0.004674,0.004624,,1928,4
19281005,-0.002406,-0.002512,-0.001183,-0.00135,,1928,5
19281006,-0.000284,-0.000284,0.000471,0.000471,,1928,6
19281008,-0.003331,-0.003331,-0.003709,-0.003709,,1928,1
19281009,0.001346,0.001346,-0.000175,-0.000175,,1928,2
19281010,0.00946,0.009393,0.009979,0.009877,,1928,3
19281011,0.003179,0.002929,0.002943,0.002784,,1928,4
